X;Y
719;[-5.91450279  1.90305398]
720;[-5.9720549   1.94760368]
721;[-6.0278139   1.99128895]
722;[-6.08162981  2.03406225]
723;[-6.13335245  2.0758794 ]
724;[-6.18283229  2.11669986]
725;[-6.22992137  2.1564869 ]
726;[-6.27447416  2.19520785]
727;[-6.31634856  2.23283417]
728;[-6.35540684  2.26934162]
729;[-6.39151668  2.30471027]
730;[-6.42455214  2.33892461]
731;[-6.45439468  2.37197346]
732;[-6.48093394  2.40385007]
733;[-6.5040689   2.43455196]
734;[-6.52370866  2.46408087]
735;[-6.53977326  2.49244264]
736;[-6.55219445  2.51964705]
737;[-6.56091635  2.54570771]
738;[-6.56589601  2.57064184]
739;[-6.5671039   2.59447008]
740;[-6.5645242   2.61721629]
741;[-6.55815511  2.6389073 ]
742;[-6.54800889  2.65957268]
743;[-6.53411186  2.67924446]
744;[-6.51650424  2.69795694]
745;[-6.49523986  2.71574634]
746;[-6.47038577  2.73265057]
747;[-6.44202169  2.74870894]
748;[-6.41023938  2.7639619 ]
749;[-6.37514194  2.77845072]
750;[-6.33684293  2.79221726]
751;[-6.2954655   2.80530363]
752;[-6.25114142  2.81775201]
753;[-6.20401015  2.82960425]
754;[-6.15421758  2.84090177]
